"","abundance","cluster","sample"
"574",0.00602565763897888,"KF030779.1.1631_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus_fermentum","barcode70.summary.txt"
"575",0.00628482570947259,"KU551900.1.1507_Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;[Pseudomonas]_geniculata","barcode70.summary.txt"
"576",0.0189192691460412,"JN411498.1.1504_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_orientalis","barcode70.summary.txt"
"577",0.0568225994557471,"CP018215.2258887.2260460_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii_subsp._lactis","barcode70.summary.txt"
"578",0.0606453284955294,"FJ157228.1.1405_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode70.summary.txt"
"579",0.833095762602047,"LC033789.1.1652_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode70.summary.txt"
"580",0.00039974872937011,"AB859011.1.1508_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus_fermentum","barcode69.summary.txt"
"581",0.00039974872937011,"GU366030.1.1248_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB5115-9","barcode69.summary.txt"
"582",0.00039974872937011,"MH707023.1.1446_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode69.summary.txt"
"583",0.000456855690708697,"CP017040.2160421.2161958_Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Propionibacterium_sp._oral_taxon_193","barcode69.summary.txt"
"584",0.000456855690708697,"HM057881.1.1378_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode69.summary.txt"
"585",0.000571069613385872,"KF621060.1.1519_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_xinjiangensis","barcode69.summary.txt"
"586",0.00079949745874022,"LDEB01000029.1.1568_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_cecorum","barcode69.summary.txt"
"587",0.00108503226543316,"KC150145.1.1577_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode69.summary.txt"
"588",0.00108503226543316,"KY967714.1.1574_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_kefiranofaciens_ZW3","barcode69.summary.txt"
"589",0.00114213922677174,"JN411498.1.1504_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_orientalis","barcode69.summary.txt"
"590",0.00131346011078751,"KF149726.1.1447_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode69.summary.txt"
"591",0.00165610187881903,"AY445127.1.1522_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._RA2113","barcode69.summary.txt"
"592",0.00165610187881903,"HG799948.1.1681_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_durans","barcode69.summary.txt"
"593",0.00182742276283479,"FJ157228.1.1405_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode69.summary.txt"
"594",0.00199874364685055,"MG827242.1.1551_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp.","barcode69.summary.txt"
"595",0.0026840271829136,"AY349382.1.1568_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;HT002;Lactobacillus_sp._oral_clone_HT002","barcode69.summary.txt"
"596",0.00336931071897664,"KC561101.1.1528_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus","barcode69.summary.txt"
"597",0.00850893723944949,"KU551900.1.1507_Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;[Pseudomonas]_geniculata","barcode69.summary.txt"
"598",0.0139912055279539,"KF030779.1.1631_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus_fermentum","barcode69.summary.txt"
"599",0.0401461938210268,"CP018215.2258887.2260460_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii_subsp._lactis","barcode69.summary.txt"
"600",0.916052766832277,"LC033789.1.1652_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode69.summary.txt"
"601",0.000635266358108721,"CP018215.2258887.2260460_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii_subsp._lactis","barcode68.summary.txt"
"602",0.000726018694981396,"JQ746650.1.1548_Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Snodgrassella;Snodgrassella_alvi","barcode68.summary.txt"
"603",0.00081677103185407,"LAPX01000026.3741.5234_Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae;Vampirovibrio;Vampirovibrio_chlorellavorus","barcode68.summary.txt"
"604",0.000907523368726745,"KC150145.1.1577_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode68.summary.txt"
"605",0.00136128505309012,"JX627686.1.1478_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_sp._SRT1","barcode68.summary.txt"
"606",0.00145203738996279,"MG827242.1.1551_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp.","barcode68.summary.txt"
"607",0.00181504673745349,"HG799948.1.1681_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_durans","barcode68.summary.txt"
"608",0.00199655141119884,"KF149726.1.1447_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode68.summary.txt"
"609",0.00254106543243489,"CP017040.2160421.2161958_Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Propionibacterium_sp._oral_taxon_193","barcode68.summary.txt"
"610",0.00254106543243489,"KC561101.1.1528_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus","barcode68.summary.txt"
"611",0.00608040657046919,"AB308060.1.1386_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode68.summary.txt"
"612",0.00689717760232326,"KU551900.1.1507_Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;[Pseudomonas]_geniculata","barcode68.summary.txt"
"613",0.0482802432162628,"JN411498.1.1504_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_orientalis","barcode68.summary.txt"
"614",0.221072692621835,"FJ157228.1.1405_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode68.summary.txt"
"615",0.702876849078864,"LC033789.1.1652_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode68.summary.txt"
"616",0.000485554746297645,"CAKC01000053.1.1486_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_gigeriorum_DSM_23908_=_CRBIP_24.85","barcode67.summary.txt"
"617",0.000485554746297645,"FR681900.1.1617_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_equicursoris_66c","barcode67.summary.txt"
"618",0.000485554746297645,"MH707023.1.1446_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode67.summary.txt"
"619",0.000566480537347253,"AY349382.1.1568_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;HT002;Lactobacillus_sp._oral_clone_HT002","barcode67.summary.txt"
"620",0.000566480537347253,"GU366034.1.1236_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB523-1","barcode67.summary.txt"
"621",0.000566480537347253,"GU366037.1.1209_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB5262","barcode67.summary.txt"
"622",0.000566480537347253,"KC150145.1.1577_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode67.summary.txt"
"623",0.00097110949259529,"KC545930.1.1507_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii","barcode67.summary.txt"
"624",0.00097110949259529,"KU198313.1.1496_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_hirae","barcode67.summary.txt"
"625",0.00129481265679372,"GU366030.1.1248_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB5115-9","barcode67.summary.txt"
"626",0.00145666423889294,"KF149726.1.1447_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode67.summary.txt"
"627",0.00161851582099215,"AB308060.1.1386_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode67.summary.txt"
"628",0.00186129319414097,"KY967714.1.1574_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_kefiranofaciens_ZW3","barcode67.summary.txt"
"629",0.0021849963583394,"KC561101.1.1528_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus","barcode67.summary.txt"
"630",0.00226592214938901,"MG827242.1.1551_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp.","barcode67.summary.txt"
"631",0.00339888322408352,"HG799948.1.1681_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_durans","barcode67.summary.txt"
"632",0.00461277008982763,"KF621060.1.1519_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_xinjiangensis","barcode67.summary.txt"
"633",0.00517925062717488,"KF030779.1.1631_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus_fermentum","barcode67.summary.txt"
"634",0.00526017641822449,"AY445127.1.1522_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._RA2113","barcode67.summary.txt"
"635",0.00760702435866311,"LC027236.1.1657_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_hirae","barcode67.summary.txt"
"636",0.00914461438860565,"JN411498.1.1504_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_orientalis","barcode67.summary.txt"
"637",0.0107631302095978,"KU551900.1.1507_Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;[Pseudomonas]_geniculata","barcode67.summary.txt"
"638",0.0445901108683337,"FJ157228.1.1405_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode67.summary.txt"
"639",0.178926924010682,"CP018215.2258887.2260460_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii_subsp._lactis","barcode67.summary.txt"
"640",0.714170106012786,"LC033789.1.1652_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode67.summary.txt"
"641",0.000671269658611431,"KY967714.1.1574_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_kefiranofaciens_ZW3","barcode66.summary.txt"
"642",0.000671269658611431,"LC027236.1.1657_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_hirae","barcode66.summary.txt"
"643",0.000767165324127349,"AY349382.1.1568_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;HT002;Lactobacillus_sp._oral_clone_HT002","barcode66.summary.txt"
"644",0.00115074798619102,"KC150145.1.1577_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode66.summary.txt"
"645",0.00134253931722286,"AY445127.1.1522_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._RA2113","barcode66.summary.txt"
"646",0.0015343306482547,"HG799948.1.1681_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_durans","barcode66.summary.txt"
"647",0.00182201764480245,"AB308060.1.1386_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode66.summary.txt"
"648",0.00239739163789797,"JX627686.1.1478_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_sp._SRT1","barcode66.summary.txt"
"649",0.00239739163789797,"MG827242.1.1551_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp.","barcode66.summary.txt"
"650",0.00249328730341389,"KF149726.1.1447_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode66.summary.txt"
"651",0.00297276563099348,"KC561101.1.1528_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus","barcode66.summary.txt"
"652",0.00690448791714614,"KU551900.1.1507_Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;[Pseudomonas]_geniculata","barcode66.summary.txt"
"653",0.00843881856540084,"KF030779.1.1631_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus_fermentum","barcode66.summary.txt"
"654",0.0160145761411584,"JN411498.1.1504_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_orientalis","barcode66.summary.txt"
"655",0.0394131185270426,"CP018215.2258887.2260460_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii_subsp._lactis","barcode66.summary.txt"
"656",0.0629075565784427,"FJ157228.1.1405_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode66.summary.txt"
"657",0.848101265822785,"LC033789.1.1652_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode66.summary.txt"
"658",0.000633379077377811,"GAYR01026355.62.1594_Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;Solanum_melongena_(eggplant)","barcode65.summary.txt"
"659",0.000633379077377811,"GU366030.1.1248_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB5115-9","barcode65.summary.txt"
"660",0.000633379077377811,"GU366037.1.1209_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB5262","barcode65.summary.txt"
"661",0.000633379077377811,"GU566348.1.1566_Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;Kocuria_sp._R8(2010)","barcode65.summary.txt"
"662",0.000633379077377811,"HM057881.1.1378_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode65.summary.txt"
"663",0.000633379077377811,"KC733808.1.1442_Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_albigilva","barcode65.summary.txt"
"664",0.000738942256940779,"FJ157228.1.1405_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode65.summary.txt"
"665",0.000738942256940779,"KC150145.1.1577_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode65.summary.txt"
"666",0.000738942256940779,"KF999875.1.1460_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode65.summary.txt"
"667",0.000844505436503747,"KC545930.1.1507_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii","barcode65.summary.txt"
"668",0.000950068616066716,"AY349382.1.1568_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;HT002;Lactobacillus_sp._oral_clone_HT002","barcode65.summary.txt"
"669",0.000950068616066716,"JN411498.1.1504_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_orientalis","barcode65.summary.txt"
"670",0.00105563179562968,"GEEO01017285.65.1522_Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Aureobasidium_melanogenum","barcode65.summary.txt"
"671",0.00137232133431859,"AY348313.1.1975_Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus_lactis","barcode65.summary.txt"
"672",0.00137232133431859,"KY967714.1.1574_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_kefiranofaciens_ZW3","barcode65.summary.txt"
"673",0.00168901087300749,"KF149726.1.1447_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode65.summary.txt"
"674",0.00190013723213343,"AY312056.865.2342_Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus_sp._Ol18","barcode65.summary.txt"
"675",0.0020057004116964,"HG799948.1.1681_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_durans","barcode65.summary.txt"
"676",0.00211126359125937,"KF621060.1.1519_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_xinjiangensis","barcode65.summary.txt"
"677",0.00211126359125937,"LC027236.1.1657_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_hirae","barcode65.summary.txt"
"678",0.00253351630951124,"AY445127.1.1522_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._RA2113","barcode65.summary.txt"
"679",0.0036947112847039,"MG827242.1.1551_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp.","barcode65.summary.txt"
"680",0.00527815897814842,"KC561101.1.1528_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus","barcode65.summary.txt"
"681",0.00876174390372638,"CP017040.2160421.2161958_Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Propionibacterium_sp._oral_taxon_193","barcode65.summary.txt"
"682",0.00907843344241529,"KU551900.1.1507_Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;[Pseudomonas]_geniculata","barcode65.summary.txt"
"683",0.00992293887891903,"KF030779.1.1631_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus_fermentum","barcode65.summary.txt"
"684",0.0178401773461417,"FR726160.1.1591_Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;Moraxella_osloensis","barcode65.summary.txt"
"685",0.0523593370632323,"CP018215.2258887.2260460_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii_subsp._lactis","barcode65.summary.txt"
"686",0.868151588725852,"LC033789.1.1652_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode65.summary.txt"
"687",0.00147492625368732,"JQ746650.1.1548_Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Snodgrassella;Snodgrassella_alvi","barcode64.summary.txt"
"688",0.00172074729596853,"HG799948.1.1681_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_durans","barcode64.summary.txt"
"689",0.00196656833824975,"KF149726.1.1447_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode64.summary.txt"
"690",0.00221238938053097,"MG827242.1.1551_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp.","barcode64.summary.txt"
"691",0.00294985250737463,"AB308060.1.1386_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode64.summary.txt"
"692",0.00368731563421829,"KC561101.1.1528_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus","barcode64.summary.txt"
"693",0.00688298918387414,"CP017040.2160421.2161958_Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Propionibacterium_sp._oral_taxon_193","barcode64.summary.txt"
"694",0.0103244837758112,"KU551900.1.1507_Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;[Pseudomonas]_geniculata","barcode64.summary.txt"
"695",0.0243362831858407,"JN411498.1.1504_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_orientalis","barcode64.summary.txt"
"696",0.0385939036381514,"FJ157228.1.1405_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode64.summary.txt"
"697",0.905850540806293,"LC033789.1.1652_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode64.summary.txt"
"698",0.000576416337285903,"AJ242969.1.1539_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus","barcode63.summary.txt"
"699",0.000576416337285903,"AY669513.1.1451_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_nitrogenifigens","barcode63.summary.txt"
"700",0.000576416337285903,"KC150145.1.1577_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus","barcode63.summary.txt"
"701",0.000576416337285903,"KY576673.1.1430_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp.","barcode63.summary.txt"
"702",0.000658761528326746,"CP030993.52148489.52150131_Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Arachis_hypogaea_(peanut)","barcode63.summary.txt"
"703",0.00123517786561265,"KF030779.1.1631_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus_fermentum","barcode63.summary.txt"
"704",0.00148221343873518,"KF149726.1.1447_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus","barcode63.summary.txt"
"705",0.00156455862977602,"KC561101.1.1528_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus","barcode63.summary.txt"
"706",0.00172924901185771,"HG799948.1.1681_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_durans","barcode63.summary.txt"
"707",0.00214097496706192,"GU366034.1.1236_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB523-1","barcode63.summary.txt"
"708",0.00214097496706192,"JX627686.1.1478_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_sp._SRT1","barcode63.summary.txt"
"709",0.00214097496706192,"KC545930.1.1507_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii","barcode63.summary.txt"
"710",0.00230566534914361,"GU366030.1.1248_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB5115-9","barcode63.summary.txt"
"711",0.00238801054018445,"KY967714.1.1574_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_kefiranofaciens_ZW3","barcode63.summary.txt"
"712",0.0024703557312253,"KU198313.1.1496_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_hirae","barcode63.summary.txt"
"713",0.00263504611330698,"GU366037.1.1209_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp._AB5262","barcode63.summary.txt"
"714",0.00321146245059289,"MG827242.1.1551_Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sp.","barcode63.summary.txt"
"715",0.00518774703557312,"AB308060.1.1386_Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;Acetobacter_lovaniensis","barcode63.summary.txt"
"716",0.00774044795783926,"KU551900.1.1507_Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;[Pseudomonas]_geniculata","barcode63.summary.txt"
"717",0.00806982872200264,"KF621060.1.1519_Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_xinjiangensis","barcode63.summary.txt"
